feat1,feat2,label
0.9703741906549286,0.9915247602543126,0.0
-0.7349035891698751,-0.7742907321055703,1.0
0.8087876605228356,0.9392474101232006,0.0
0.47180217997818186,1.1205234341646995,0.0
-1.176770524978895,-1.059840456678321,1.0
-0.5421815881592554,-0.3409419930013214,1.0
0.9976181059722278,1.2051753813834165,0.0
-1.1266065948064705,-0.6994412260257237,1.0
-0.9200899651761496,-0.6168579520040436,1.0
-0.7620765389164755,-1.0311299487256007,1.0
0.8359394256415684,1.108192873803926,0.0
-0.8722462489761462,-1.1676181088968784,1.0
0.9306163275241555,1.5840283851959558,0.0
-0.9424846158808352,-1.4858673245094505,1.0
1.1114800169562673,1.0183537734766772,0.0
-0.9415956752599609,-1.2099170599412674,1.0
1.1197285152199723,0.7399977453569434,0.0
-0.9100320101450026,-0.8456400583147118,1.0
-0.8146055182015592,-0.45246417292231805,1.0
-0.8536287114689608,-1.1510593222334065,1.0
-0.7191034472729835,-0.9069269064625307,1.0
0.8022323481942619,1.1404563247697455,0.0
1.0375151962385065,0.9397077346292484,0.0
-0.8154174542736831,-0.6400515587937792,1.0
0.9477129539108706,1.0752040469296653,0.0
-1.3168032901999733,-0.7052164621455493,1.0
0.8427157651537545,0.9361743530555096,0.0
-1.28026784478981,-0.8833441619115587,1.0
-0.9774975452364042,-1.148051992797627,1.0
0.6610412034623039,0.8903396790789928,0.0
-0.855366504116022,-1.117675523510519,1.0
-1.3301040962647448,-0.8876276294786464,1.0
1.159233708639736,0.4779951095037252,0.0
-1.0626046913669882,-1.3509079409354507,1.0
0.7714094470901496,1.0426262529570385,0.0
-0.7096014011089514,-0.7675041481613086,1.0
0.5544350129270691,0.5400840855314577,0.0
-0.7436280387833785,-0.7291911578860066,1.0
0.7068223538597964,1.5195628680485433,0.0
-0.9461173257058979,-0.5857696149925581,1.0
0.7322833988999604,1.2911754652626324,0.0
1.4432059325109514,1.17000976582195,0.0
-0.9792980966104092,-0.23177746467397514,1.0
1.1941040795914692,1.4124244885193689,0.0
1.0374728919550311,0.6761997342817321,0.0
-1.4591724546550238,-1.1766194319669485,1.0
1.187934160314134,0.8602129599877237,0.0
1.0146899337198274,1.0065836091843388,0.0
-1.1990853321931656,-0.7924667438381668,1.0
1.239561367516476,1.0101242327983275,0.0
1.0165434532613968,0.8557854872947066,0.0
0.9608803599230278,1.1140296723790342,0.0
-0.9976318800353816,-0.7409004855725324,1.0
1.1019255485711363,0.946736050079019,0.0
0.9540756596289921,1.1218396412187657,0.0
0.7518815311597653,0.5466447602814493,0.0
1.146719676544922,1.3773888604973517,0.0
1.3783881878328634,0.15261424853427183,0.0
0.8721362050302769,1.4336016540676098,0.0
-0.3923526431127764,-0.5232077285617847,1.0
